locationName,centerType,address1,address2,city,state,zip,phoneNumber,phoneExtension,websiteUrl,latitude,longitude
Ochsner Medical Center - Kenner,hospital-based,180 W. Esplanade Ave,,Kenner,Louisiana,70065,504-712-8836,,https://digital.ochsner.org/schedule-now-kenner-river/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MTUyMDE4MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.024535,-90.270661
Ocean Springs Hospital - Singing River Health Syst,hospital-based,3109 Bienville Blvd,,Ocean Springs,Mississippi,39564,,,,30.414075,-88.780808
Akumin Tampa,stand-alone imaging center,5107 N Armenia Ave,Bldg B,Tampa,Florida,33603,813 637-2906,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE1MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,27.992488,-82.483955
Akumin Royal Palm,stand-alone imaging center,8110 Royal Palm Blvd,# 100,Coral Springs,Florida,33065,954 341-4200,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE0OTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,26.256157,-80.234999
Akumin Wellington,stand-alone imaging center,3347 S State Rd 7,Suite 100,Wellington,Florida,33449,561 795-5558,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE0OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,26.628494,-80.206407
Akumin Sunrise Lake,stand-alone imaging center,7880 W Oakland Park Blvd,Suite 100/201,Sunrise,Florida,33351,954 634-5272,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MzI3NTgzMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,26.166131,-80.25535
Diagnostic Centers of America - Wellington,hospital-based,2565 S State Rd 7,,Wellington,Florida,33414,561 496-6935,,https://rayusradiology.com/locations/rayus-radiology-wellington/,26.642676,-80.206989
GENESISCARE - BOCA WEST,hospital-based,21020 STATE RD 7,Suite 100,Boca Raton,Florida,33428,561-883-8656,,https://www.genesiscare.com/us/our-locations/boca-raton-sb2/,26.363741,-80.202064
Diagnostic Centers of America,stand-alone imaging center,8142 Glades Rd,,Boca Raton,Florida,33434,561-994-8600,,https://www.dcamedical.com/,26.367202,-80.172772
DIAGNOSTIC CENTERS OF AMERICA Boynton Beach West,stand-alone imaging center,El Clair Medical Center 6080 Boynton Beach Blvd,Suite 140,Boynton Beach,Florida,33437,561 496-6935,,,26.527177,-80.13998
3T Radiology,hospital-based,4515 Wiles Rd,101,Coconut Creek,Florida,33073,954-686-2559,,https://www.3tradiology.com/,26.287438,-80.184008
Akumin Atlantis,hospital-based,"5051 S Congress Ave,",,Lake Worth,Florida,33461,561 795-5558,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE0OTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,26.602996,-80.090114
Diagnostic Centers of America - West Palm Beach,hospital-based,1572 Palm Beach Lakes Blvd,#2,West Palm Beach,Florida,33401,561 496-6935,,https://rayusradiology.com/locations/rayus-radiology-west-palm-beach/,26.72466,-80.079961
TOWER RADIOLOGY - PALM BEACH GARDENS,stand-alone imaging center,11621  Kew Gardens Ave,Suite 101B,Palm Beach Gardens,Florida,33410,561-713-1030,,https://towerradiologycenters.com/,26.847845,-80.081025
DIAGNOSTIC CENTERS OF AMERICA - PALM BEACH GARDENS,stand-alone imaging center,3601 PGA BLVD,Suite 100,Palm Beach,Florida,33410,561 496-6935,,,26.845512,-80.090616
Thomas Medical Center,hospital-based,27961 US-98,,Daphne,Alabama,36526,,,https://www.infirmaryhealth.org,30.631931,-87.914652
Mobile Molecular Imaging,stand-alone imaging center,100 Memorial Hospital Dr.,Suite 1 E,Mobile,Alabama,36608,251-316-3868,,https://www.mobilemolecular.com/,30.68417,-88.131699
University of South Alabama Health,hospital-based,1660 Spring Hill Ave,,Mobile,Alabama,36604,251-445-8446,,,30.695266,-88.079138
Ascension Providence Cancer Center,hospital-based,6701 Airport Blvd,,Mobile,Alabama,36608,248 849-3000,,,30.678574,-88.197609
Infirmary Health,hospital-based,3290 Dauphin St,,Mobile,Alabama,36606,,,https://www.infirmaryhealth.org/,30.689976,-88.124606
Vymed Diagnostics Imaging,stand-alone imaging center,10010 Dale Mabry Hwy,Suite 160,Tampa,Florida,33618,813-264-7176,,https://www.nisnow.com/about-us,28.041444,-82.505824
TGH Imaging Powered by Tower,stand-alone imaging center,3350 Bell Shoals Rd,,Brandon,Florida,33511,,,,27.894665,-82.269914
SimonMed Imaging - Poinciana,stand-alone imaging center,875 Cypress Pkwy,,Poinciana,Florida,34759,,,,28.148273,-81.450176
iCARE Radiology,stand-alone imaging center,451 SW Bethany Dr #102,,Port Saint Lucie,Florida,34986,,,,27.31481,-80.385394
Orlando VA Healthcare System,hospital-based,13800 Veterans Way,,Orlando,Florida,32827,,,,28.36525,-81.274946
SIMONMED IMAGING - DOWNTOWN ORLANDO,stand-alone imaging center,2121 S Orange Ave,,Orlando,Florida,32806,407 514-1870,,,28.51812,-81.376159
Orlando Health Orlando Regional Medical Center,hospital-based,52 W Underwood St,,Orlando,Florida,32806,,,,28.526323,-81.378478
Orlando Health Cancer Institute,hospital-based,1400 S Orange Ave,1st floor PET/CT Suite,Orlando,Florida,32806,3218434125,,https://www.orlandohealth.com/services-and-specialties/orlando-health-cancer-institute/locations/lake-mary,28.526204,-81.377103
SimonMed Imaging - Ocoee,stand-alone imaging center,10125 W Colonial Dr,Suite 114,Ocoee,Florida,34761,866-614-8555,,,28.553103,-81.526085
SimonMed Ocoee II,stand-alone imaging center,10125 West Colonial Drive,STE 114,Ocoee,Florida,34761,407-788-2888,,,28.553103,-81.526085
SimonMed Imaging - Altamonte III,hospital-based,745 Orienta Ave #1161,,Altamonte Springs,Florida,32701,,,,28.661877,-81.363957
Lake Medical Imaging,stand-alone imaging center,801 E Dixie Ave # 104,,Leesburg,Florida,34748,,,,28.805992,-81.866524
Archbold Medical Center,hospital-based,"915 Gordon Ave. at, Mimosa Dr",,Thomasville,Georgia,31792,229 228-2000,,https://archbold.org/,30.825277,-83.972607
UF Health Shands Healthcare,hospital-based,1549 Gale Lemerand Dr,,Gainesville,Florida,32610,,,https://ufhealth.org/,29.63752,-82.349729
UNITY/US ONCOLOGY - OCALA ONCOLOGY,hospital-based,3130 SW 32nd Ave,,OCALA,Florida,34474,352 732-4032,,,29.155629,-82.174727
Lake Medical Imaging Brownwood,stand-alone imaging center,2955 Brownwood Blvd Suite 112,,The Villages,Florida,32163,,,,28.845788,-82.031872
Lake Medical Imaging Sharon Morse,stand-alone imaging center,1400 US-441 #510,,The Villages,Florida,32159,,,,28.950983,-81.957779
Precision Imaging Centers,stand-alone imaging center,1000 Plantation Island Dr S #1,,St. Augustine,Florida,32080,,,,29.863743,-81.295167
GENESIS CARE ORANGE PARK,stand-alone imaging center,2161 Kingsley Ave,#100,Orange Park,Florida,32073,904-276-2303,,https://www.genesiscare.com/us/our-locations/orange-park-jr2/,30.165144,-81.74238
Akumin Orange Park,stand-alone imaging center,2020 Professional Center Dr,32073,Orange Park,Florida,32073,904 272-2800,,https://akumin.com/?utm_source=Google&utm_medium=Yext&y_source=1_MTg1MDE0ODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.165789,-81.740542
Ackerman Cancer Center,hospital-based,10881 San Jose Blvd,,Jacksonville,Florida,32223,,,,30.178536,-81.627163
Precision Imaging Centers,stand-alone imaging center,7860 Gate Pkwy UNIT 123,,Jacksonville,Florida,32256,,,,30.235379,-81.517083
GENESIS CARE - JACKSONVILLE,stand-alone imaging center,7751 Baymeadows Rd East,Suite 102,Jacksonville,Florida,32256,904-562-4403,,https://www.genesiscare.com/us/our-locations/jacksonville-jr5/,30.233857,-81.509494
Mayo Clinic,hospital-based,4500 San Pablo Rd S,,Jacksonville,Florida,32224,,,,30.262792,-81.441461
Mary Bird Perkins Cancer Center - Covington,hospital-based,1203 S Tyler St,Suite 100,Covington,Louisiana,70433,,,https://marybird.org/location/covington/,30.468929,-90.114768
Ochsner St. Tammany Cancer Center,hospital-based,900 Ochsner Blvd,,Covington,Louisiana,70433,,,https://digital.ochsner.org/schedule-now-nsw/?utm_source=YextGooglet&utm_medium=Yext&y_source=1_MjQxNDkwMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,30.449821,-90.139334
Hattiesburg Clinic,hospital-based,415 S 28th Ave,,Hattiesburg,Mississippi,39401,601-268-5837,,https://www.hattiesburgclinic.com/,31.318244,-89.333441
Carmichael Imaging Center,hospital-based,4145 Carmichael Road,,Montgomery,Alabama,36106,334-387-1103,,https://www.baptistfirst.org/locations/diagnostics/carmichael-imaging-center,32.358607,-86.237762
Jackson Imaging Center,hospital-based,1825 Park Pl,,Montgomery,Alabama,36106,334 834-3671,,https://www.jacksonimagingcenter.com/,32.369118,-86.283818
Spencer Cancer Center,hospital-based,2501 Village Professional Dr,,Opelika,Alabama,36801,,,https://www.eastalabamahealth.org/find-a-service/cancer-care/,32.644711,-85.41314
Ackerman Cancer Center Amelia Island,hospital-based,1340 S 18th St,,Fernandina Beach,Florida,32034,,,,30.652066,-81.449142
Southeast Georgia Health System-Brunswick Campus,hospital-based,2415 Parkwood Dr,,Brunswick,Georgia,31520,912 466-7000,,https://www.sghs.org/locations/brunswick-campus/,31.1748322,-81.4843639
Trident PET/CT of Savannah,stand-alone imaging center,617 Stephenson Ave,Suite 101,Savannah,Georgia,31405,,,https://www.tridentpetct.com/,32.009752,-81.103014
MEDICAL UNIVERSITY OF SOUTH CAROLINA,hospital-based,171 ASHLEY AVE,Suite 390 PETCT,Charleston,South Carolina,29425,843-792-1607,,https://locations.muschealth.org/sc/charleston/171-ashley-ave-room-327?utm_source=Yext&utm_medium=Listings&utm_campaign=WebsiteClicksFacility,32.785286,-79.947406
Ralph H. Johnson VA Medical Center,hospital-based,109 Bee St,,Charleston,South Carolina,29401,,,https://www.va.gov/charleston-health-care/,32.78412,-79.954069
Southwest Mississippi Regional Medical Center,stand-alone imaging center,215 Marion Ave,,McComb,Mississippi,39648,601 249-5500,,https://www.smrmc.com/,31.250978,-90.474668
Anderson Regional Medical Center,hospital-based,2124 14th St,,Meridian,Mississippi,39301,601 227-7108,,https://www.andersonregional.org/,32.371555,-88.69961
The PET Center Navicent Health,hospital-based,800 1st St,#170,Macon,Georgia,31201,478-633-9159,,https://www.navicenthealth.org/service-center/pet-ct-center-navicent-health,32.831714,-83.634926
Memorial Health Meadows Hospital,hospital-based,1 Meadows Pkwy,,Vidalia,Georgia,30474,912 535-5555,,https://memorialhealth.com/locations/memorial-health-meadows/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,32.207131,-82.377752
CANCER TREATMENT CENTERS OF AMERICA - ATLANTA,stand-alone imaging center,600 Celebrate Life Prkwy,,Newnan,Georgia,30265,866-391-5528,,https://www.cancercenter.com/locations/atlanta?invsrc=local_search_rioseo_atlanta_facility&t_ch=local_search&t_ctv=&utm_source=google&t_tac=website,33.384843,-84.757833
Bluffton Medical Campus,hospital-based,75 Baylor Dr,,Bluffton,South Carolina,29910,843 836-4262,,https://www.hiltonheadregional.com/services/diagnostic-imaging,32.278353,-80.874532
ROPER ST FRANCIS CANCER CENTER,stand-alone imaging center,2085 Henry Tecklenburg Dr,,Charleston,South Carolina,29414,843-402-1000,,https://www.rsfh.com/locations/cancer-center/,32.809641,-80.041463
Trident Medical Center,hospital-based,9313 Medical Plaza Dr,#101,North Charleston,South Carolina,29406,,,https://tridenthealthsystem.com/locations/trident-medical-center/,32.977833,-80.075242
X-Ray Associates at Santa Fe,stand-alone imaging center,490 W Zia Rd,A110,Santa Fe,New Mexico,87505,505-998-3096,,,35.646041,-105.953312
New Mexico Oncology Hematology Consultants LTD,stand-alone imaging center,4901 Lang Ave NE,,Albuquerque,New Mexico,87109,,,https://nmcancercenter.org/,35.173872,-106.590128
X-Ray Associates - El Camino,hospital-based,8020 Constitution Pl NE1,,Albuquerque,New Mexico,87110,,,https://xranm.com/locations/albuquerque/el-camino-imaging-center/,35.093642,-106.556037
UNMH Nuclear Medicine,hospital-based,2211 Lomas Blvd NE,,Albuquerque,New Mexico,87106,,,,35.088166,-106.617375
UNIVERSITY OF NEW MEXICO HOSPITAL UNMH NUCLEAR,hospital-based,2211 LOMAS BLVD NE,,ALBUQUERQUE,New Mexico,87106,505 272-2269,,,35.088166,-106.617375
Lovelace Medical Center,hospital-based,601 Dr Martin Luther King Jr Ave NE,,Albuquerque,New Mexico,87102,,,,35.086147,-106.639953
Kymera Independent Physicians,hospital-based,400 Military Heights Pl,,Roswell,New Mexico,88201,575 627-9500,,,33.421939,-104.527568
UCHealth Radiation Oncology - Memorial Hospital Ce,hospital-based,525 Bob Peters Grove Memorial Medical Building,,Colorado Springs,Colorado,80909,,,,38.841239,-104.799718
Rocky Mountain Cancer Centers - Colorado Springs,hospital-based,"2312 N. Nevada Ave.,",Suite 400,Colorado Springs,Colorado,80907,779-227-4864,,https://www.rockymountaincancercenters.com/locations/colorado-springs-penrose,38.86599,-104.820543
RMCC Colorado Springs,hospital-based,3027 N Circle Dr,Suite 120,Colorado Springs,Colorado,80909,719 577-2550,,,38.874399,-104.793574
Comanche County Memorial Hospital,hospital-based,3401 W Gore Blvd,,Lawton,Oklahoma,73505,580 355-8620,,https://www.ccmhhealth.com/,34.609365,-98.434525
UCHealth Memorial Hospital North,hospital-based,"4050 Briargate Pkwy,",,Colorado Springs,Colorado,80920,719 364-5000,,https://www.uchealth.org/locations/uchealth-memorial-hospital-north/,38.967042,-104.75492
UCHealth Memorial Hospital North,hospital-based,4050 Briargate Pkwy,,Colorado Springs,Colorado,80920,,,,38.967042,-104.75492
Mercy Hospital Oklahoma City,hospital-based,4401 McAuley Blvd,Suite 1400,Oklahoma City,Oklahoma,73120,,,https://www.mercy.net/practice/mercy-cancer-center-coletta/patient-family-resources/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm,35.60572,-97.60168
Texas Oncology-Wichita Falls,hospital-based,5400 Kell W Blvd,,Wichita Falls,Texas,76310,,,https://www.texasoncology.com/cancer-centers/wichita-falls/wichita-falls/medical-oncology,33.872965,-98.578927
GENESISCARE - OKLAHOMA CITY NORTH,stand-alone imaging center,11100 Hefner Point Dr,Suite A,Oklahoma City,Oklahoma,73120,405-839-7340,,https://www.genesiscare.com/us/our-locations/oklahoma-city-lr6/,35.583106,-97.582774
SSM Health St. Anthony Hospital,hospital-based,535 N. W. 9th st,Suite 125,Oklahoma City,Oklahoma,73102,405-979-7817,,https://www.ssmhealth.com/locations/st-anthony-hospital,35.47791,-97.522825
GenesisCare Oklahoma City,hospital-based,111 Harrison Ave,Suite 104,Oklahoma City,Oklahoma,73104,,,https://www.genesiscare.com/us/our-locations/oklahoma-city-lp2/,35.473504,-97.510046
The University of Oklahoma Health,hospital-based,700 NE 13th St,,Oklahoma City,Oklahoma,73104,,,https://www.ouhealth.com/find-a-location/ou-health-university-of-oklahoma-medical-center/,35.481161,-97.501206
OKLAHOMA CITY VA MEDICAL CENTER,hospital-based,921 NE 13th St,,Oklahoma City,Oklahoma,73104,405-456-1000,,https://www.va.gov/oklahoma-city-health-care/,35.482908,-97.496385
OU Health ? Stephenson Cancer Center in OKC,hospital-based,800 NE 10th St,,Oklahoma City,Oklahoma,73104,405-271-8001,,https://www.ouhealth.com/find-a-location/ou-health-stephenson-cancer-center/,35.477308,-97.497484
Hays Medical Center,stand-alone imaging center,2220 Canterbury Dr,,Hays,Kansas,67601,,,https://www.kansashealthsystem.com/,38.878628,-99.298957
Robert J. Dole VA Medical Center,hospital-based,5500 E Kellogg Ave,,Wichita,Kansas,67218,316 685-2221,,,37.681347,-97.274727
PET IMAGING OF TULSA ION,stand-alone imaging center,6711 S. Yale,Suite 104,Tulsa,Oklahoma,74136,918-523-7200,,https://petimaging.us/,36.066019,-95.921435
ST. FRANCIS CANCER CENTER,hospital-based,11212 E 48th St,,Tulsa,Oklahoma,74146,918 556-3000,,,36.092867,-95.852934
OKLAHOMA CANCER SPECIALIST RESEARCH INSTITUTE,stand-alone imaging center,12697 East 51ST ST South,,Tulsa,Oklahoma,74146,918-505-3200,,https://ocsri.org/locations/ocsri-tulsa/,36.091423,-95.836217
GenesisCare - Muskogee,stand-alone imaging center,301 N 32nd St,,Muskogee,Oklahoma,74401,,,https://www.genesiscare.com/us/our-locations/muskogee-lr5/,35.758362,-95.403027
Highlands Oncology Group - Springdale,stand-alone imaging center,3901 Parkway Cir,Suite 100,Springdale,Arkansas,72762,479 936-9900,,https://highlandsoncology.com/,36.152399,-94.189943
Highlands Oncology,hospital-based,3232 N. Northhills Blvd,,Fayetteville,Arkansas,72703,479-587-4139,,https://highlandsoncology.com/,36.110413,-94.156415
GENESIS CARE - ROGERS AR,stand-alone imaging center,2526 South Pinnacle Hills Pkway,,Rogers,Arkansas,72758,479-271-8900,,https://www.genesiscare.com/us/our-locations/rogers-lr1/,36.310603,-94.187098
HIGHLANDS ONCOLOGY GROUP - ROGERS,stand-alone imaging center,808 South 52nd ST,,Rogers,Arkansas,72758,479-936-9900,,https://highlandsoncology.com/,36.32484,-94.187298
Mercy Hospital Joplin,hospital-based,100 Mercy Way,,Joplin,Missouri,64804,,,https://www.mercy.net/practice/mercy-hospital-joplin/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=websi,37.036547,-94.509759
Freeman Hospital East,hospital-based,932 E 34th St,,Joplin,Missouri,64804,417 347-1111,,,37.050705,-94.507183
The Martin Center,stand-alone imaging center,3901 S Fremont Ave,,Springfield,Missouri,65804,,,https://www.coxhealth.com/,37.142939,-93.273609
Mercy Hospital Springfield,hospital-based,1235 E Cherokee St,,Springfield,Missouri,65804,,,https://www.mercy.net/practice/mercy-hospital-springfield/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=Central&utm_content=,37.179919,-93.276171
Freeman Physician Group of Pittsburg,hospital-based,1201 E Centennial Drive,,Pittsburg,Pennsylvania,66762,620 231-0204,,https://www.freemanhealth.com/location/freeman-physician-group-of-pittsburg-oncology-services,37.410884,-94.70496
Arkansas Urology,stand-alone imaging center,1300 Center View Dr,,Little Rock,Arkansas,72211,,,https://arkansasurology.com/,34.741559,-92.40198
CENTRAL ARKANSAS RADIATION THERAPY INSTITUTE,stand-alone imaging center,8901 Carti Way,,Little Rock,Arkansas,72205,501-906-3000,,https://www.carti.com/,34.743626,-92.367816
UAMS - University of Arkansas for Medical Sciences,hospital-based,4301 W Markham St,,Little Rock,Arkansas,72205,,,,34.749955,-92.320121
CARTI Cancer Center North Little Rock,hospital-based,3400 Springhill Dr,,North Little Rock,Arkansas,72117,501 906-3000,,https://www.carti.com/locations/north-little-rock-treatment-facility/,34.786249,-92.219554
CARTI in Pine Bluff,hospital-based,5001 Bobo Rd,,Pine Vluff,Arkansas,71603,800 482-8561,,,34.176443,-92.041531
Genesis Cancer and Blood Institute ? Hot Springs,hospital-based,133 Harmony Park Circle,,Hot Springs,Arkansas,71913,501-624-7700,63819,https://www.genesiscancerblood.com/?utm_source=GMBSocialClimb&utm_medium=GenesisCancerandBloodInstitute,34.464029,-93.066913
Baptist Health Paducah,hospital-based,2705 Kentucky Ave,,Paducah,Kentucky,42003,270-575-2662,,https://www.baptisthealth.com/paducah/,37.07282,-88.630241
Barnes-Jewish Center for Advanced Medicine,hospital-based,5201 Midamerica Plz,,St. Louis,Missouri,63129,,,https://www.barnesjewish.org/Patients-Visitors/Locations-Directions/Center-for-Advanced-Medicine-South-County,38.483056,-90.356375
Jennie Stuart Medical Center,hospital-based,320 W. 18th St,,Hopkinsville,Kentucky,42240,,,https://www.jenniestuarthealth.org/,36.860956,-87.495368
Mercy South PET/CT Imaging,hospital-based,10050 Kennerly Rd,,"St, Louis",Missouri,63128,314-525-1748,,https://www.mercy.net/practice/mercy-imaging-services-south/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=w,38.508291,-90.381365
North Alabama Medical Center,hospital-based,2111 Cloyd Boulevard,,Florence,Alabama,35630,256-768-8125,,https://namccares.com/,34.836891,-87.648363
TRISTAR CENTENNIAL MEDICAL CENTER,hospital-based,2300 Patterson St,,Nashville,Tennessee,37203,615-342-3520,,https://tristarhealth.com/locations/tristar-centennial/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,36.153671,-86.810282
VANDERBILT UNIVERSITY MED CTR,hospital-based,1301  Medical Center DRRRB1,"RM 1276, PET Center",Nashville,Tennessee,37232,615-322-5000,,https://search.vanderbilthealth.com/locations/vanderbilt-clinic,36.142585,-86.801276
Premier Radiology Midtown,hospital-based,300 20th Ave N,,Nashville,Tennessee,37203,,,https://www.premierradiology.com/premier-radiology-tennessee-saint-thomas-midtown/,36.154862,-86.801359
SSM Health Good Samaritan Hospital - Mt. Vernon,hospital-based,1 Good Samaritan Way,,Mt Vernon,Illinois,62864,618 242-4600,,https://www.ssmhealth.com/locations/illinois/good-samaritan-hospital-mt-vernon?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc1ODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3d,38.2972482,-88.9377575
Sumner Regional Medical Center OP Imaging,stand-alone imaging center,225 Big Station Camp Blvd,,Gallatin,Tennessee,37066,615-328-6500,,,36.357267,-86.537035
Decatur Health Imaging LLC,hospital-based,1123 16th Ave SE,,Decatur,Alabama,35601,256-350-6364,,https://decaturpetct.com/?utm_Source=gmblisting&utm_medium=Organic,34.589572,-86.967845
Mitchell Memorial Cancer Center,hospital-based,1020 Breckenridge Street,,Owensboro,Kentucky,42303,,,https://www.owensborohealth.org/locations/profile/mitchell-memorial-cancer-center,37.766654,-87.099645
Center for Advance Medicine,hospital-based,901 St. Mary's Drive,,EVANSIVILLE,Indiana,47714,,,,37.96496,-87.504726
Cookeville Regional Medical Center,hospital-based,1 Medical Center Blvd,,Cookeville,Tennessee,38501,931-783-2222,,https://www.crmchealth.org/,36.169474,-85.508439
Erlanger Medical Center,hospital-based,975 East Third St,,Chattanooga,Tennessee,37403,423-778-5800,,https://www.erlanger.org/,35.0482,-85.290757
Erlanger Hospital,hospital-based,975 East 3rd St,,Chattanooga,Tennessee,37403,423-778-2011,,https://www.erlanger.org/,35.0482,-85.290757
PRIME IMAGING,stand-alone imaging center,1301  mccallie Ave,,Chattanooga,Tennessee,37404,423-602-9111,,https://www.primeimaging.com/chattanooga-outpatient/?utm_source=gmb&utm_medium=organic,35.039277,-85.282028
CHI MEMORIAL HOSPITAL,hospital-based,2525 Desales Ave,,Chattanooga,Tennessee,37404,423-495-4029,,https://www.memorial.org/?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHIMemorial&utm_term=CHIMemorialHospital-Chattanooga&y_source=1_MTQ1MjMyODAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.042346,-85.259392
PROVISION IMAGING,stand-alone imaging center,1415  Old Weisgarber Rd,Suite 120,Knoxville,Tennessee,37909,865-684-2608,,https://provisionimaging.net/,35.950001,-84.022144
North Knoxville Medical Center,hospital-based,7565 Dannaher Dr,,Powell,Tennessee,37849,,,https://www.tennovanorthknoxville.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,36.053549,-83.997718
Tennova North Knoxville Medical Center,hospital-based,7540 Dannaher Dr,#300,Powell,Tennessee,37849,,,https://www.tennovanorthknoxville.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,36.053052,-83.995671
UT Medical Center,hospital-based,1926 Alcoa Hwy,,Knoxville,Tennessee,37920,,,https://www.utmedicalcenter.org/,35.934623,-83.948243
Thompson Cancer Survival Center,hospital-based,1915 White Ave,,Knoxville,Tennessee,37916,865 331-1678,,https://www.thompsoncancer.com/downtown/,35.956484,-83.936765
Greeneville Community Hospital,hospital-based,1420 Tusculum Blvd,,Greeneville,Tennessee,37745,,,,36.172819,-82.790661
Mission Hospital,hospital-based,509 Biltmore Ave,,Asheville,North Carolina,28801,,,https://missionhealth.org/member-hospitals/mission/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,35.576583,-82.549222
Holston Valley Medical Center,hospital-based,130 W Ravine Rd,,Kingsport,Tennessee,37660,,,https://www.balladhealth.org/hospitals/holston-valley-medical-center,36.554095,-82.554259
Johnson City Medical Center,hospital-based,400 N State of Franklin Rd,,Johnson City,Tennessee,37604,,,https://www.balladhealth.org/hospitals/johnson-city-medical-center,36.307689,-82.384745
Bristol Regional Medical Center,hospital-based,1 Medical Park Blvd,,Bristol,Tennessee,37620,423 844-1121,,https://www.balladhealth.org/locations/hospitals/bristol-regional,36.585466,-82.256802
INVIVO COACH SOUTHWEST VIRGINIA CANCER CENTER,hospital-based,671 US-58 ALT,,Norton,Virginia,24273,276 679-5874,,,36.938788,-82.601951
Parker Adventist Hospital,hospital-based,9395 Crown Crest Blvd,,Parker,Colorado,80138,,,,39.548377,-104.770507
Centura Parker Adventist Hospital,hospital-based,9395 Crown Crest Blvd,,Parker,Colorado,80138,303 269-4000,,,39.548377,-104.770507
Rocky Mountain Cancer Center - Lone Tree,stand-alone imaging center,10107 Ridgegate Pkwy,Suite 200,Lone tree,Colorado,80124,779-227-4864,,https://www.rockymountaincancercenters.com/locations/lone-tree-skyridge?utm_source=local-listings&utm_medium=google&utm_campaign=Rio-Listings,39.529995,-104.870321
Highlands Ranch Hospital,hospital-based,1500 Park Central Dr,,Highlands Ranch,Colorado,80129,720 516-1000,,https://www.uchealth.org/locations/uchealth-highlands-ranch-hospital/,39.552099,-105.005246
"Ascension Medical Group VIA Christi, P.A.",stand-alone imaging center,1947 N Founders Cir,,Wichita,Kansas,67206,,,https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-medical-group-via-christi-on-founders-circle?utm_campaign=gmb&utm_medium=org,37.719043,-97.19797
HARRY S. TRUMAN MEMORIAL VETERANS HOSPITAL,hospital-based,800 Hospital Dr,RMB112,Columbia,Missouri,65201,573-815-6414,,http://www.columbiamo.va.gov/,38.936485,-92.328942
University of Missouri Hospital,hospital-based,1030 Hitt St,,Columbia,Missouri,65212,,,https://precisionhealth.missouri.edu/,38.938639,-92.324918
SSM Health - St. Clare Hospital,hospital-based,1015 Bowles Ave,,Fenton,Missouri,63026,314-768-2510,,https://www.ssmhealth.com/locations/st-clare-hospital-fenton?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MjMyNTc3NTEtNzE,38.527411,-90.476222
MISSOURI BAPTIST MEDICAL CENTER,hospital-based,3015 North Ballas Rd,,St Louis,Missouri,63131,314-996-5000,,https://www.missouribaptist.org/?utm_campaign=mbmc&utm_medium=organic&utm_source=google&utm_content=mbmc-listing,38.636223,-90.44652
ST. LUKE'S HOSPITAL,hospital-based,121 St Luke's Center Dr,,Chesterfield,Missouri,63017,314-205-6518,,https://www.stlukes-stl.com/,38.655078,-90.50936
Desloge Outpatient Center,hospital-based,121 St Luke's Center Dr,,Chesterfield,Missouri,63017,314 434-1500,,https://www.stlukes-stl.com/services/radiology/imaging-centers.html,38.655078,-90.50936
Mercy Hospital St. Louis,hospital-based,615 S New Ballas Rd,,St. Louis,Missouri,63141,,,https://www.mercy.net/practice/mercy-hospital-st-louis/?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=websit,38.644654,-90.44649
Barnes-Jewish West County Hospital,hospital-based,12634 Olive Blvd,,St. Louis,Missouri,63141,314 996-8000,,https://www.barnesjewishwestcounty.org/?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=gmb,38.67629,-90.467557
